timestamp,cpu,memory_mb,power_mw
2024-10-30 22:09:59,105.4,6862.984375,6864.533333333333
2024-10-30 22:10:10,47.1,6871.796875,3920.5463917525767
2024-10-30 22:10:20,41.8,6898.0625,4510.96875
2024-10-30 22:10:31,36.5,6926.859375,5377.731958762887
2024-10-30 22:10:42,57.0,6982.921875,6614.106666666666
2024-10-30 22:10:53,51.8,7035.40625,5745.459537572254
