timestamp,cpu,memory_mb,power_mw
2024-10-30 16:19:14,0.0,848.359375,0.0
2024-10-30 16:19:25,0.4,854.40625,650.7801418439717
2024-10-30 16:19:36,4.7,851.890625,603.9395604395604
2024-10-30 16:19:47,15.7,848.515625,64.60169491525423
2024-10-30 16:19:57,2.1,853.453125,73.10160427807486
2024-10-30 16:20:08,0.2,849.1875,45.856287425149695
