timestamp,cpu,memory_mb,power_mw
2024-10-30 16:34:20,591.4,5613.609375,135051.29662077595
2024-10-30 16:34:30,586.2,5614.171875,33.088646967340594
2024-10-30 16:34:41,0.0,5632.609375,0.0
2024-10-30 16:34:52,0.0,4566.9375,0.0
2024-10-30 16:35:03,0.2,4567.78125,0.0
2024-10-30 16:35:13,0.3,4571.71875,234.83378746594002
